ts,occ
438.17686681584536,6.0
438.2147602786349,5.0
438.2147602786349,6.0
438.2688714981988,5.0
438.2688714981988,6.0
438.2818138759913,7.0
438.3373888151462,6.0
438.3373888151462,7.0
438.4833669624282,6.0
438.4833669624282,7.0
438.50454545314824,6.0
438.50454545314824,7.0
438.58407060802,6.0
438.58407060802,7.0
438.5945464708165,6.0
438.64133498700636,5.0
438.64133498700636,6.0
438.8327338479882,5.0
438.8327338479882,6.0
439.0016866991124,5.0
439.0016866991124,6.0
439.2457955093981,5.0
439.2457955093981,6.0
439.265967925222,5.0
439.265967925222,6.0
439.4480794597937,5.0
439.4480794597937,6.0
439.70595820154944,5.0
439.70595820154944,6.0
439.7108790401384,5.0
439.7108790401384,6.0
439.7779259691477,5.0
439.78201381196527,4.0
439.87732677249744,5.0
439.9190998281273,4.0
439.92430216651246,3.0
439.93885124223664,2.0
439.97705229309537,3.0
440.0044491914554,2.0
440.02853973404825,1.0
440.2057512802656,2.0
440.36507869242655,1.0
440.70891948685914,2.0
440.72558736103485,3.0
440.7757538844259,2.0
440.82763008557225,1.0
441.00786629704936,0.0
441.1133938009631,1.0
441.1985533404928,2.0
441.20910766555295,3.0
441.22876605169023,2.0
441.2301680914885,3.0
441.25178351161605,2.0
441.3071164479762,3.0
441.3625575746303,2.0
441.4001338837338,3.0
441.45851564993427,2.0
441.5029444864416,3.0
441.72641391539446,4.0
441.74136594660206,3.0
441.9267703499791,4.0
442.0338165113156,5.0
442.0465028934065,4.0
442.10651383222665,5.0
442.2060074322216,4.0
442.332283411592,3.0
442.39758319424396,2.0
442.447584551911,1.0
442.5667192114455,2.0
442.7083576065946,3.0
442.7255599249077,4.0
442.73084128531275,5.0
442.7786064492093,6.0
442.80230171776884,5.0
442.92243448058383,4.0
442.9347729786144,5.0
443.0155209709101,4.0
443.11483244822756,3.0
443.19058032687076,2.0
443.2998122305272,3.0
443.43093081865993,2.0
443.5241138817158,3.0
443.5460871871354,4.0
443.64458050946837,3.0
443.695453748051,4.0
443.85876682679736,5.0
443.8783065904595,4.0
443.8787664479957,3.0
443.94425629722934,4.0
444.0262496202432,5.0
444.16602133701537,4.0
444.1938880639646,3.0
444.2051410847686,4.0
444.20847388513454,5.0
444.2286883685393,4.0
444.23703282419564,5.0
444.27276806003556,4.0
444.28816037328045,5.0
444.4850106874505,4.0
444.502656816029,3.0
444.60584611765955,2.0
444.6743173252268,3.0
444.74584688015887,2.0
444.74784492529074,3.0
444.7697894199329,4.0
444.82503385850356,3.0
444.86406628606983,2.0
444.9011316211557,3.0
444.9478692876011,2.0
444.96339857357293,3.0
444.9884841492812,4.0
445.02632796306403,3.0
445.07864082228537,4.0
445.0927647137699,3.0
445.31392237343437,4.0
445.3236572964337,5.0
445.44853249188105,6.0
445.47584319658273,5.0
445.5076387242625,4.0
445.53990979358184,5.0
445.56535569915,4.0
445.6250122451986,3.0
445.7066640641446,4.0
445.7893563544883,3.0
445.8137161266273,4.0
445.844432658101,3.0
445.8454161131401,4.0
445.893062372342,3.0
445.92646915658213,2.0
446.0217319626771,3.0
446.04091559476325,2.0
446.0936064480411,3.0
446.3522419868881,4.0
446.4521521688284,5.0
446.5004076096301,6.0
446.51456918547217,5.0
446.5419822548616,6.0
446.5694403681546,5.0
446.8247054361605,6.0
446.8807401661727,7.0
446.90607495336536,6.0
446.93228165828117,5.0
447.004262921418,4.0
447.07489805427105,5.0
447.08783974322273,4.0
447.11727143306547,3.0
447.13215061603046,2.0
447.150192442829,3.0
447.1583638746421,4.0
447.18448405989164,3.0
447.22680795037604,4.0
447.33060319347373,5.0
447.4320143942904,4.0
447.59524418125926,3.0
447.6247709105909,4.0
447.66506155814136,3.0
447.8668526361193,4.0
447.8830936569359,3.0
447.9458773153905,2.0
448.13520644738054,1.0
448.15695913620533,2.0
448.4094829083955,1.0
448.4245293972497,2.0
448.50257530980343,3.0
448.54181320749547,2.0
